txn_date;account_no;customer_id;account_type;opening_balance;closing_balance
2021/08/29 00:00:00.000;KN11000002298;CA7421;Saving;36.08;72.16
2021/08/29 00:00:00.000;KN11000002397;CA7421;Saving;68551.09;0.0
2021/08/29 00:00:00.000;KN11000002496;CA7421;Saving;372091.51;0.0
2021/08/29 00:00:00.000;KN11000002595;CA7421;Saving;93567.7;187135.4
2021/08/29 00:00:00.000;KN11000002694;CA7421;Saving;131761.02;0.0
2021/08/29 00:00:00.000;KN11000002793;CA7421;Saving;240329.7;480659.4
2021/08/29 00:00:00.000;KN11000002892;CA7421;Saving;32519.96;0.0
2021/08/29 00:00:00.000;KN11000002991;CA7421;Saving;19.0;38.0
2021/08/29 00:00:00.000;KN11000003090;CA7421;Saving;377623.8;0.0
2021/08/29 00:00:00.000;KN11000003189;CA7421;Saving;91365.99;0.0
2021/08/29 00:00:00.000;KN11000003288;CA7421;Saving;5.67;11.34
2021/08/29 00:00:00.000;KN11000003387;CA7421;Saving;4053.79;0.0
2021/08/29 00:00:00.000;KN11000003486;CA7421;Saving;149822.31;299644.62
2021/08/29 00:00:00.000;KN11000003585;CA7421;Saving;129.0;258.0
2021/08/29 00:00:00.000;KN11000003684;CA7421;Saving;132493.64;0.0
2021/08/29 00:00:00.000;KN11000003783;CA7421;Saving;12520.15;0.0
2021/08/29 00:00:00.000;KN11000003882;CA7421;Saving;154438.35;0.0
2021/08/29 00:00:00.000;KN11000003981;CA7421;Saving;29980.9;59961.8
2021/08/29 00:00:00.000;KN11000004080;CA7421;Saving;163816.03;0.0
2021/08/29 00:00:00.000;KN11000004179;CA7421;Saving;5447.5;10895.0
2021/08/29 00:00:00.000;KN11000004278;CA7421;Saving;14393.0;28786.0
2021/08/29 00:00:00.000;KN11000004377;CA7421;Saving;146636.22;0.0
2021/08/29 00:00:00.000;KN11000004476;CA7421;Saving;549971.4;0.0
2021/08/29 00:00:00.000;KN11000004575;CA7421;Saving;57847.2;0.0
2021/08/29 00:00:00.000;KN11000004674;CA7421;Saving;51944.69;103889.38
2021/08/29 00:00:00.000;KN11000004773;CA7421;Saving;42655.1;0.0
2021/08/29 00:00:00.000;KN11000004872;CA7421;Saving;3.36;6.72
2021/08/29 00:00:00.000;KN11000004971;CA7421;Saving;1014540.63;0.0
2021/08/29 00:00:00.000;KN11000005070;CA7421;Saving;202.5;405.0
2021/08/29 00:00:00.000;KN11000005169;CA7421;Saving;6.0;12.0
2021/08/29 00:00:00.000;KN11000005268;CA7421;Saving;295.23;0.0
2021/08/29 00:00:00.000;KN11000005367;CA7421;Saving;5801.0;11602.0
2021/08/29 00:00:00.000;KN11000005466;CA7421;Saving;275907.53;0.0
2021/08/29 00:00:00.000;KN11000005565;CA7421;Saving;37.0;74.0
2021/08/29 00:00:00.000;KN11000005664;CA7421;Saving;1720812.0;3441624.0
2021/08/29 00:00:00.000;KN11000005763;CA7421;Saving;11.9;23.8
2021/08/29 00:00:00.000;KN11000005862;CA7421;Saving;98247.06;196494.12
2021/08/29 00:00:00.000;KN11000005961;CA7421;Saving;363079.57;0.0
2021/08/29 00:00:00.000;KN11000006060;CA7421;Saving;1226925.0;2453850.0
2021/08/29 00:00:00.000;KN11000006159;CA7421;Saving;233.0;466.0
2021/08/29 00:00:00.000;KN11000006258;CA7421;Saving;29639.15;59278.3
2021/08/29 00:00:00.000;KN11000006357;CA7421;Saving;154.56;309.12
2021/08/29 00:00:00.000;KN11000006456;CA7421;Saving;201.03;402.06
2021/08/29 00:00:00.000;KN11000006555;CA7421;Saving;17502.0;35004.0
2021/08/29 00:00:00.000;KN11000006654;CA7421;Saving;39372.26;0.0
2021/08/29 00:00:00.000;KN11000006753;CA7421;Saving;3.6;7.2
2021/08/29 00:00:00.000;KN11000006852;CA7421;Saving;22081.88;44163.76
2021/08/29 00:00:00.000;KN11000006951;CA7421;Saving;6.0;12.0
2021/08/29 00:00:00.000;KN11000007050;CA7421;Saving;6331.06;0.0
2021/08/29 00:00:00.000;KN11000007149;CA7421;Saving;2046076.55;0.0
2021/08/29 00:00:00.000;KN11000007248;CA7421;Saving;37451.62;0.0
2021/08/29 00:00:00.000;KN11000007347;CA7421;Saving;122572.9;0.0
2021/08/29 00:00:00.000;KN11000007446;CA7421;Saving;62586.82;0.0
2021/08/29 00:00:00.000;KN11000007545;CA7421;Saving;238581.36;0.0
2021/08/29 00:00:00.000;KN11000007644;CA7421;Saving;12119.77;24239.54
2021/08/29 00:00:00.000;KN11000007743;CA7421;Saving;27002.53;0.0
2021/08/29 00:00:00.000;KN11000007842;CA7421;Saving;7.5;15.0
2021/08/29 00:00:00.000;KN11000007941;CA7421;Saving;31931.64;0.0
2021/08/29 00:00:00.000;KN11000008040;CA7421;Saving;450.1;900.2
2021/08/29 00:00:00.000;KN11000008139;CA7421;Saving;49401.44;0.0
2021/08/29 00:00:00.000;KN11000008238;CA7421;Saving;265105.57;0.0
2021/08/29 00:00:00.000;KN11000008337;CA7421;Saving;148004.74;0.0
2021/08/29 00:00:00.000;KN11000008436;CA7421;Saving;8243.26;0.0
2021/08/29 00:00:00.000;KN11000008535;CA7421;Saving;624610.02;0.0
2021/08/29 00:00:00.000;KN11000008634;CA7421;Saving;1766479.5;3532959.0
2021/08/29 00:00:00.000;KN11000008733;CA7421;Saving;13332.57;26665.14
2021/08/29 00:00:00.000;KN11000008832;CA7421;Saving;2256.7;4513.4
2021/08/29 00:00:00.000;KN11000008931;CA7421;Saving;63.0;126.0
2021/08/29 00:00:00.000;KN11000009030;CA7421;Saving;8072.06;16144.12
2021/08/29 00:00:00.000;KN11000009129;CA7421;Saving;1.8;3.6
2021/08/29 00:00:00.000;KN11000009228;CA7421;Saving;27225.58;0.0
2021/08/29 00:00:00.000;KN11000009327;CA7421;Saving;2487.8;4975.6
2021/08/29 00:00:00.000;KN11000009426;CA7421;Saving;710864.98;0.0
2021/08/29 00:00:00.000;KN11000009525;CA7421;Saving;989985.74;0.0
2021/08/29 00:00:00.000;KN11000009624;CA7421;Saving;782.0;1564.0
2021/08/29 00:00:00.000;KN11000009723;CA7421;Saving;120.0;240.0
2021/08/29 00:00:00.000;KN11000009822;CA7421;Saving;17.0;34.0
2021/08/29 00:00:00.000;KN11000009921;CA7421;Saving;6.3;12.6
2021/08/29 00:00:00.000;KN11000000022;CA7422;Current;3034.07;0.0
2021/08/29 00:00:00.000;KN11000000121;CA7422;Current;1807354.0;3614708.0
2021/08/29 00:00:00.000;KN11000000220;CA7422;Current;329.6;659.2
2021/08/29 00:00:00.000;KN11000000319;CA7422;Current;1702770.2;3405540.4
2021/08/29 00:00:00.000;KN11000000418;CA7422;Current;396941.5;793883.0
2021/08/29 00:00:00.000;KN11000000517;CA7422;Current;1602771.0;3205542.0
2021/08/29 00:00:00.000;KN11000000616;CA7422;Current;288.88;577.76
2021/08/29 00:00:00.000;KN11000000715;CA7422;Current;710.3;1420.6
2021/08/29 00:00:00.000;KN11000000814;CA7422;Current;539965.43;0.0
2021/08/29 00:00:00.000;KN11000000913;CA7422;Current;0.0;0.0
2021/08/29 00:00:00.000;KN11000001012;CA7422;Current;437.54;875.08
2021/08/29 00:00:00.000;KN11000001111;CA7422;Current;1087325.8;0.0
2021/08/29 00:00:00.000;KN11000001210;CA7422;Current;47.0;94.0
2021/08/29 00:00:00.000;KN11000001309;CA7422;Current;16286.98;0.0
2021/08/29 00:00:00.000;KN11000001408;CA7422;Current;29558.81;59117.62
2021/08/29 00:00:00.000;KN11000001507;CA7422;Current;13442.89;0.0
2021/08/29 00:00:00.000;KN11000001606;CA7422;Current;3.29;6.58
2021/08/29 00:00:00.000;KN11000001705;CA7422;Current;33213.9;0.0
2021/08/29 00:00:00.000;KN11000001804;CA7422;Current;158450.3;0.0
2021/08/29 00:00:00.000;KN11000001903;CA7422;Current;1.1;2.2
2021/08/29 00:00:00.000;KN11000002002;CA7422;Saving;1664.17;0.0
2021/08/29 00:00:00.000;KN11000002101;CA7422;Saving;5.0;10.0
2021/08/29 00:00:00.000;KN11000002200;CA7422;Saving;170.49;340.98
2021/08/29 00:00:00.000;KN11000002299;CA7422;Saving;25.98;51.96
2021/08/29 00:00:00.000;KN11000002398;CA7422;Saving;499.1;998.2
2021/08/29 00:00:00.000;KN11000002497;CA7422;Saving;2705.0;5410.0
2021/08/29 00:00:00.000;KN11000002596;CA7422;Saving;346641.57;0.0
2021/08/29 00:00:00.000;KN11000002695;CA7422;Saving;12.9;25.8
2021/08/29 00:00:00.000;KN11000002794;CA7422;Saving;7.83;15.66
2021/08/29 00:00:00.000;KN11000002893;CA7422;Saving;27424.1;54848.2
2021/08/29 00:00:00.000;KN11000002992;CA7422;Saving;0.1;0.2
2021/08/29 00:00:00.000;KN11000003091;CA7422;Saving;6.9;13.8
2021/08/29 00:00:00.000;KN11000003190;CA7422;Saving;164458.78;0.0
2021/08/29 00:00:00.000;KN11000003289;CA7422;Saving;27525.94;0.0
2021/08/29 00:00:00.000;KN11000003388;CA7422;Saving;10810.11;0.0
2021/08/29 00:00:00.000;KN11000003487;CA7422;Saving;4.26;8.52
2021/08/29 00:00:00.000;KN11000003586;CA7422;Saving;138961.26;0.0
2021/08/29 00:00:00.000;KN11000003685;CA7422;Saving;66246.82;0.0
2021/08/29 00:00:00.000;KN11000003784;CA7422;Saving;21910.26;0.0
2021/08/29 00:00:00.000;KN11000003883;CA7422;Saving;185612.41;371224.82
2021/08/29 00:00:00.000;KN11000003982;CA7422;Saving;97628.51;0.0
2021/08/29 00:00:00.000;KN11000004081;CA7422;Saving;163816.03;0.0
2021/08/29 00:00:00.000;KN11000004180;CA7422;Saving;10320.61;0.0
2021/08/29 00:00:00.000;KN11000004279;CA7422;Saving;22889.0;45778.0
2021/08/29 00:00:00.000;KN11000004378;CA7422;Saving;8.0;16.0
2021/08/29 00:00:00.000;KN11000004477;CA7422;Saving;1165996.75;2331993.5
2021/08/29 00:00:00.000;KN11000004576;CA7422;Saving;462777.57;0.0
2021/08/29 00:00:00.000;KN11000004675;CA7422;Saving;4750.0;9500.0
2021/08/29 00:00:00.000;KN11000004774;CA7422;Saving;185.0;370.0
2021/08/29 00:00:00.000;KN11000004873;CA7422;Saving;45776.2;0.0
2021/08/29 00:00:00.000;KN11000004972;CA7422;Saving;225453.47;0.0
2021/08/29 00:00:00.000;KN11000005071;CA7422;Saving;265.0;530.0
2021/08/29 00:00:00.000;KN11000005170;CA7422;Saving;44.7;89.4
2021/08/29 00:00:00.000;KN11000005269;CA7422;Saving;27.4;54.8
2021/08/29 00:00:00.000;KN11000005368;CA7422;Saving;8.0;16.0
2021/08/29 00:00:00.000;KN11000005467;CA7422;Saving;5.0;10.0
2021/08/29 00:00:00.000;KN11000005566;CA7422;Saving;494.14;988.28
2021/08/29 00:00:00.000;KN11000005665;CA7422;Saving;373195.2;0.0
2021/08/29 00:00:00.000;KN11000005764;CA7422;Saving;103766.87;0.0
2021/08/29 00:00:00.000;KN11000005863;CA7422;Saving;1347926.8;0.0
2021/08/29 00:00:00.000;KN11000005962;CA7422;Saving;2346.6;4693.2
2021/08/29 00:00:00.000;KN11000006061;CA7422;Saving;153365.63;0.0
2021/08/29 00:00:00.000;KN11000006160;CA7422;Saving;122.5;245.0
2021/08/29 00:00:00.000;KN11000006259;CA7422;Saving;6.4;12.8
2021/08/29 00:00:00.000;KN11000006358;CA7422;Saving;155299.09;0.0
2021/08/29 00:00:00.000;KN11000006457;CA7422;Saving;9353.75;18707.5
2021/08/29 00:00:00.000;KN11000006556;CA7422;Saving;260786.27;0.0
2021/08/29 00:00:00.000;KN11000006655;CA7422;Saving;5.0;10.0
2021/08/29 00:00:00.000;KN11000006754;CA7422;Saving;29475.86;0.0
2021/08/29 00:00:00.000;KN11000006853;CA7422;Saving;188396.34;376792.68
2021/08/29 00:00:00.000;KN11000006952;CA7422;Saving;124432.33;0.0
2021/08/29 00:00:00.000;KN11000007051;CA7422;Saving;6331.06;0.0
2021/08/29 00:00:00.000;KN11000007150;CA7422;Saving;1771854.5;3543709.0
2021/08/29 00:00:00.000;KN11000007249;CA7422;Saving;53.5;107.0
2021/08/29 00:00:00.000;KN11000007348;CA7422;Saving;275789.04;0.0
2021/08/29 00:00:00.000;KN11000007447;CA7422;Saving;23470.06;0.0
2021/08/29 00:00:00.000;KN11000007546;CA7422;Saving;3.88;7.76
2021/08/29 00:00:00.000;KN11000007645;CA7422;Saving;3.0;6.0
2021/08/29 00:00:00.000;KN11000007744;CA7422;Saving;13501.26;0.0
2021/08/29 00:00:00.000;KN11000007843;CA7422;Saving;76903.64;0.0
2021/08/29 00:00:00.000;KN11000007942;CA7422;Saving;31931.64;0.0
2021/08/29 00:00:00.000;KN11000008041;CA7422;Saving;422.7;845.4
2021/08/29 00:00:00.000;KN11000008140;CA7422;Saving;3681.0;7362.0
2021/08/29 00:00:00.000;KN11000008239;CA7422;Saving;199.2;398.4
2021/08/29 00:00:00.000;KN11000008338;CA7422;Saving;1917.57;3835.14
2021/08/29 00:00:00.000;KN11000008437;CA7422;Saving;8243.26;0.0
2021/08/29 00:00:00.000;KN11000008536;CA7422;Saving;69401.11;0.0
2021/08/29 00:00:00.000;KN11000008635;CA7422;Saving;709186.24;0.0
2021/08/29 00:00:00.000;KN11000008734;CA7422;Saving;2110006.78;0.0
2021/08/29 00:00:00.000;KN11000008833;CA7422;Saving;11509.11;0.0
2021/08/29 00:00:00.000;KN11000008932;CA7422;Saving;397.57;0.0
2021/08/29 00:00:00.000;KN11000009031;CA7422;Saving;303096.52;0.0
2021/08/29 00:00:00.000;KN11000009130;CA7422;Saving;0.3;0.0
2021/08/29 00:00:00.000;KN11000009229;CA7422;Saving;27225.58;0.0
2021/08/29 00:00:00.000;KN11000009328;CA7422;Saving;61035.64;0.0
2021/08/29 00:00:00.000;KN11000009427;CA7422;Saving;1339.63;2679.26
2021/08/29 00:00:00.000;KN11000009526;CA7422;Saving;245458.56;490917.12
2021/08/29 00:00:00.000;KN11000009625;CA7422;Saving;2756.41;5512.82
2021/08/29 00:00:00.000;KN11000009724;CA7422;Saving;13754.01;0.0
2021/08/29 00:00:00.000;KN11000009823;CA7422;Saving;123283.55;0.0
2021/08/29 00:00:00.000;KN11000009922;CA7422;Saving;3491.97;0.0
2021/08/29 00:00:00.000;KN11000000023;CA7423;Current;26.6;53.2
2021/08/29 00:00:00.000;KN11000000122;CA7423;Current;604995.41;0.0
2021/08/29 00:00:00.000;KN11000000221;CA7423;Current;1125.7;0.0
2021/08/29 00:00:00.000;KN11000000320;CA7423;Current;550565.11;0.0
2021/08/29 00:00:00.000;KN11000000419;CA7423;Current;21.0;42.0
2021/08/29 00:00:00.000;KN11000000518;CA7423;Current;37.63;75.26
2021/08/29 00:00:00.000;KN11000000617;CA7423;Current;69.92;0.0
2021/08/29 00:00:00.000;KN11000000716;CA7423;Current;304837.0;609674.0
2021/08/29 00:00:00.000;KN11000000815;CA7423;Current;231413.75;0.0
2021/08/29 00:00:00.000;KN11000000914;CA7423;Current;2668.2;5336.4
2021/08/29 00:00:00.000;KN11000001013;CA7423;Current;0.1;0.2
2021/08/29 00:00:00.000;KN11000001112;CA7423;Current;543.57;1087.14
2021/08/29 00:00:00.000;KN11000001211;CA7423;Current;118267.55;0.0
2021/08/29 00:00:00.000;KN11000001310;CA7423;Current;3818.0;7636.0
2021/08/29 00:00:00.000;KN11000001409;CA7423;Current;48136.0;96272.0
2021/08/29 00:00:00.000;KN11000001508;CA7423;Current;26885.79;0.0
2021/08/29 00:00:00.000;KN11000001607;CA7423;Current;249779.53;0.0
2021/08/29 00:00:00.000;KN11000001706;CA7423;Current;247116.44;494232.88
2021/08/29 00:00:00.000;KN11000001805;CA7423;Current;3188.0;6376.0
2021/08/29 00:00:00.000;KN11000001904;CA7423;Current;496.0;0.0
2021/08/29 00:00:00.000;KN11000002003;CA7423;Saving;1664.17;0.0
2021/08/29 00:00:00.000;KN11000002102;CA7423;Saving;15643.0;31286.0
2021/08/29 00:00:00.000;KN11000002201;CA7423;Saving;23468.0;46936.0
2021/08/29 00:00:00.000;KN11000002300;CA7423;Saving;13759.8;0.0
2021/08/29 00:00:00.000;KN11000002399;CA7423;Saving;124.78;0.0
2021/08/29 00:00:00.000;KN11000002498;CA7423;Saving;559489.76;0.0
2021/08/29 00:00:00.000;KN11000002597;CA7423;Saving;10986.75;21973.5
2021/08/29 00:00:00.000;KN11000002696;CA7423;Saving;92234.0;0.0
2021/08/29 00:00:00.000;KN11000002795;CA7423;Saving;41430.54;0.0
2021/08/29 00:00:00.000;KN11000002894;CA7423;Saving;39375.99;0.0
2021/08/29 00:00:00.000;KN11000002993;CA7423;Saving;950.2;1900.4
2021/08/29 00:00:00.000;KN11000003092;CA7423;Saving;485.0;970.0
2021/08/29 00:00:00.000;KN11000003191;CA7423;Saving;22183.9;44367.8
2021/08/29 00:00:00.000;KN11000003290;CA7423;Saving;4604.94;9209.88
2021/08/29 00:00:00.000;KN11000003389;CA7423;Saving;127868.75;255737.5
2021/08/29 00:00:00.000;KN11000003488;CA7423;Saving;251011.57;0.0
2021/08/29 00:00:00.000;KN11000003587;CA7423;Saving;351.34;702.68
2021/08/29 00:00:00.000;KN11000003686;CA7423;Saving;22082.27;0.0
2021/08/29 00:00:00.000;KN11000003785;CA7423;Saving;192646.72;385293.44
2021/08/29 00:00:00.000;KN11000003884;CA7423;Saving;577.65;1155.3
2021/08/29 00:00:00.000;KN11000003983;CA7423;Saving;195257.02;0.0
2021/08/29 00:00:00.000;KN11000004082;CA7423;Saving;655264.12;0.0
2021/08/29 00:00:00.000;KN11000004181;CA7423;Saving;10320.61;0.0
2021/08/29 00:00:00.000;KN11000004280;CA7423;Saving;58249.5;0.0
2021/08/29 00:00:00.000;KN11000004379;CA7423;Saving;1.33;0.0
2021/08/29 00:00:00.000;KN11000004478;CA7423;Saving;1165996.75;0.0
2021/08/29 00:00:00.000;KN11000004577;CA7423;Saving;3.83;7.66
2021/08/29 00:00:00.000;KN11000004676;CA7423;Saving;312495.0;624990.0
2021/08/29 00:00:00.000;KN11000004775;CA7423;Saving;128026.97;0.0
2021/08/29 00:00:00.000;KN11000004874;CA7423;Saving;140.0;280.0
2021/08/29 00:00:00.000;KN11000004973;CA7423;Saving;3.4;6.8
2021/08/29 00:00:00.000;KN11000005072;CA7423;Saving;66.79;0.0
2021/08/29 00:00:00.000;KN11000005171;CA7423;Saving;250784.42;0.0
2021/08/29 00:00:00.000;KN11000005270;CA7423;Saving;14659.0;29318.0
2021/08/29 00:00:00.000;KN11000005369;CA7423;Saving;7.74;15.48
2021/08/29 00:00:00.000;KN11000005468;CA7423;Saving;48.38;96.76
2021/08/29 00:00:00.000;KN11000005567;CA7423;Saving;16270.37;0.0
2021/08/29 00:00:00.000;KN11000005666;CA7423;Saving;39.65;79.3
2021/08/29 00:00:00.000;KN11000005765;CA7423;Saving;51883.44;0.0
2021/08/29 00:00:00.000;KN11000005864;CA7423;Saving;246.0;492.0
2021/08/29 00:00:00.000;KN11000005963;CA7423;Saving;67903.41;135806.82
2021/08/29 00:00:00.000;KN11000006062;CA7423;Saving;1698206.5;3396413.0
2021/08/29 00:00:00.000;KN11000006161;CA7423;Saving;9615.73;0.0
2021/08/29 00:00:00.000;KN11000006260;CA7423;Saving;4083.5;8167.0
2021/08/29 00:00:00.000;KN11000006359;CA7423;Saving;28587.1;57174.2
2021/08/29 00:00:00.000;KN11000006458;CA7423;Saving;11817.66;0.0
2021/08/29 00:00:00.000;KN11000006557;CA7423;Saving;29531.1;59062.2
2021/08/29 00:00:00.000;KN11000006656;CA7423;Saving;12.3;24.6
2021/08/29 00:00:00.000;KN11000006755;CA7423;Saving;9740.71;19481.42
2021/08/29 00:00:00.000;KN11000006854;CA7423;Saving;0.72;1.44
2021/08/29 00:00:00.000;KN11000006953;CA7423;Saving;74659.4;0.0
2021/08/29 00:00:00.000;KN11000007052;CA7423;Saving;18993.17;0.0
2021/08/29 00:00:00.000;KN11000007151;CA7423;Saving;56.2;112.4
2021/08/29 00:00:00.000;KN11000007250;CA7423;Saving;14991.35;0.0
2021/08/29 00:00:00.000;KN11000007349;CA7423;Saving;2191.92;4383.84
2021/08/29 00:00:00.000;KN11000007448;CA7423;Saving;23470.06;0.0
2021/08/29 00:00:00.000;KN11000007547;CA7423;Saving;79528.41;0.0
2021/08/29 00:00:00.000;KN11000007646;CA7423;Saving;4.0;8.0
2021/08/29 00:00:00.000;KN11000007745;CA7423;Saving;17358.77;0.0
2021/08/29 00:00:00.000;KN11000007844;CA7423;Saving;395.2;790.4
2021/08/29 00:00:00.000;KN11000007943;CA7423;Saving;97.08;194.16
2021/08/29 00:00:00.000;KN11000008042;CA7423;Saving;231.78;463.56
2021/08/29 00:00:00.000;KN11000008141;CA7423;Saving;33.37;66.74
2021/08/29 00:00:00.000;KN11000008240;CA7423;Saving;132652.39;0.0
2021/08/29 00:00:00.000;KN11000008339;CA7423;Saving;14992.23;0.0
2021/08/29 00:00:00.000;KN11000008438;CA7423;Saving;4121.63;0.0
2021/08/29 00:00:00.000;KN11000008537;CA7423;Saving;13.0;26.0
2021/08/29 00:00:00.000;KN11000008636;CA7423;Saving;303936.96;0.0
2021/08/29 00:00:00.000;KN11000008735;CA7423;Saving;40.1;80.2
2021/08/29 00:00:00.000;KN11000008834;CA7423;Saving;16112.75;0.0
2021/08/29 00:00:00.000;KN11000008933;CA7423;Saving;259247.0;518494.0
2021/08/29 00:00:00.000;KN11000009032;CA7423;Saving;121238.61;0.0
2021/08/29 00:00:00.000;KN11000009131;CA7423;Saving;280003.2;560006.4
2021/08/29 00:00:00.000;KN11000009230;CA7423;Saving;470.0;940.0
2021/08/29 00:00:00.000;KN11000009329;CA7423;Saving;22888.36;0.0
2021/08/29 00:00:00.000;KN11000009428;CA7423;Saving;167.45;0.0
2021/08/29 00:00:00.000;KN11000009527;CA7423;Saving;8270.2;16540.4
2021/08/29 00:00:00.000;KN11000009626;CA7423;Saving;3845.0;7690.0
2021/08/29 00:00:00.000;KN11000009725;CA7423;Saving;1297.0;2594.0
2021/08/29 00:00:00.000;KN11000009824;CA7423;Saving;52835.81;0.0
2021/08/29 00:00:00.000;KN11000009923;CA7423;Saving;508.48;1016.96
2021/08/29 00:00:00.000;KN11000000024;CA7424;Current;6081.43;0.0
2021/08/29 00:00:00.000;KN11000000123;CA7424;Current;120999.08;0.0
2021/08/29 00:00:00.000;KN11000000222;CA7424;Current;32651.54;65303.08
2021/08/29 00:00:00.000;KN11000000321;CA7424;Current;1261327.8;2522655.6
2021/08/29 00:00:00.000;KN11000000420;CA7424;Current;3310.9;6621.8
2021/08/29 00:00:00.000;KN11000000519;CA7424;Current;211638.48;0.0
2021/08/29 00:00:00.000;KN11000000618;CA7424;Current;1615027.5;3230055.0
2021/08/29 00:00:00.000;KN11000000717;CA7424;Current;1550760.8;3101521.6
2021/08/29 00:00:00.000;KN11000000816;CA7424;Current;29.27;58.54
2021/08/29 00:00:00.000;KN11000000915;CA7424;Current;128490.0;256980.0
2021/08/29 00:00:00.000;KN11000001014;CA7424;Current;3.8;7.6
2021/08/29 00:00:00.000;KN11000001113;CA7424;Current;6.1;12.2
2021/08/29 00:00:00.000;KN11000001212;CA7424;Current;206968.21;0.0
2021/08/29 00:00:00.000;KN11000001311;CA7424;Current;1760.9;3521.8
2021/08/29 00:00:00.000;KN11000001410;CA7424;Current;1708598.0;3417196.0
2021/08/29 00:00:00.000;KN11000001509;CA7424;Current;2688.58;0.0
2021/08/29 00:00:00.000;KN11000001608;CA7424;Current;74055.25;148110.5
2021/08/29 00:00:00.000;KN11000001707;CA7424;Current;358.25;716.5
2021/08/29 00:00:00.000;KN11000001806;CA7424;Current;64017.72;0.0
2021/08/29 00:00:00.000;KN11000001905;CA7424;Current;1868.8;3737.6
2021/08/29 00:00:00.000;KN11000002004;CA7424;Saving;319.0;638.0
2021/08/29 00:00:00.000;KN11000002103;CA7424;Saving;62745.19;0.0
2021/08/29 00:00:00.000;KN11000002202;CA7424;Saving;205.0;410.0
2021/08/29 00:00:00.000;KN11000002301;CA7424;Saving;179277.0;358554.0
2021/08/29 00:00:00.000;KN11000002400;CA7424;Saving;997.9;1995.8
2021/08/29 00:00:00.000;KN11000002499;CA7424;Saving;62165.53;0.0
2021/08/29 00:00:00.000;KN11000002598;CA7424;Saving;193799.4;0.0
2021/08/29 00:00:00.000;KN11000002697;CA7424;Saving;130529.0;261058.0
2021/08/29 00:00:00.000;KN11000002796;CA7424;Saving;41430.54;0.0
2021/08/29 00:00:00.000;KN11000002895;CA7424;Saving;14766.0;0.0
2021/08/29 00:00:00.000;KN11000002994;CA7424;Saving;263354.0;526708.0
2021/08/29 00:00:00.000;KN11000003093;CA7424;Saving;54.66;0.0
2021/08/29 00:00:00.000;KN11000003192;CA7424;Saving;65791.75;131583.5
2021/08/29 00:00:00.000;KN11000003291;CA7424;Saving;16.7;33.4
2021/08/29 00:00:00.000;KN11000003390;CA7424;Saving;27339.7;54679.4
2021/08/29 00:00:00.000;KN11000003489;CA7424;Saving;3.0;6.0
2021/08/29 00:00:00.000;KN11000003588;CA7424;Saving;34751.88;69503.76
2021/08/29 00:00:00.000;KN11000003687;CA7424;Saving;1794.59;3589.18
2021/08/29 00:00:00.000;KN11000003786;CA7424;Saving;28708.61;0.0
2021/08/29 00:00:00.000;KN11000003885;CA7424;Saving;289009.0;578018.0
2021/08/29 00:00:00.000;KN11000003984;CA7424;Saving;29.74;59.48
2021/08/29 00:00:00.000;KN11000004083;CA7424;Saving;24420.4;48840.8
2021/08/29 00:00:00.000;KN11000004182;CA7424;Saving;5160.31;0.0
2021/08/29 00:00:00.000;KN11000004281;CA7424;Saving;309.0;618.0
2021/08/29 00:00:00.000;KN11000004380;CA7424;Saving;0.83;0.0
2021/08/29 00:00:00.000;KN11000004479;CA7424;Saving;15202.5;30405.0
2021/08/29 00:00:00.000;KN11000004578;CA7424;Saving;0.55;0.0
2021/08/29 00:00:00.000;KN11000004677;CA7424;Saving;0.26;0.52
2021/08/29 00:00:00.000;KN11000004776;CA7424;Saving;85351.31;0.0
2021/08/29 00:00:00.000;KN11000004875;CA7424;Saving;91599.07;0.0
2021/08/29 00:00:00.000;KN11000004974;CA7424;Saving;1803631.18;0.0
2021/08/29 00:00:00.000;KN11000005073;CA7424;Saving;4.0;8.0
2021/08/29 00:00:00.000;KN11000005172;CA7424;Saving;29.0;58.0
2021/08/29 00:00:00.000;KN11000005271;CA7424;Saving;3.0;6.0
2021/08/29 00:00:00.000;KN11000005370;CA7424;Saving;649.17;0.0
2021/08/29 00:00:00.000;KN11000005469;CA7424;Saving;82777.6;0.0
2021/08/29 00:00:00.000;KN11000005568;CA7424;Saving;3.21;6.42
2021/08/29 00:00:00.000;KN11000005667;CA7424;Saving;7.0;14.0
2021/08/29 00:00:00.000;KN11000005766;CA7424;Saving;1788208.0;3576416.0
2021/08/29 00:00:00.000;KN11000005865;CA7424;Saving;4.19;8.38
2021/08/29 00:00:00.000;KN11000005964;CA7424;Saving;978213.0;1956426.0
2021/08/29 00:00:00.000;KN11000006063;CA7424;Saving;2771765.88;0.0
2021/08/29 00:00:00.000;KN11000006162;CA7424;Saving;43270.77;0.0
2021/08/29 00:00:00.000;KN11000006261;CA7424;Saving;3.62;7.24
2021/08/29 00:00:00.000;KN11000006360;CA7424;Saving;1458566.0;2917132.0
2021/08/29 00:00:00.000;KN11000006459;CA7424;Saving;47270.62;0.0
2021/08/29 00:00:00.000;KN11000006558;CA7424;Saving;68887.95;0.0
2021/08/29 00:00:00.000;KN11000006657;CA7424;Saving;47250.17;0.0
2021/08/29 00:00:00.000;KN11000006756;CA7424;Saving;703623.0;1407246.0
2021/08/29 00:00:00.000;KN11000006855;CA7424;Saving;62801.25;0.0
