DateTime;account_no;Description;credit_debit_ind;txn_amount
2021/08/29 00:54:56.925 +02:00;KN11000003252;Transfer;D;115713.46
2021/08/29 00:54:56.925 +02:00;KN11000003253;Purchase;C;2697.9
2021/08/29 00:54:56.925 +02:00;KN11000003254;RTGS;D;155183.91
2021/08/29 00:54:56.925 +02:00;KN11000003255;Cheque;C;4.88
2021/08/29 00:54:56.925 +02:00;KN11000003256;Cash;C;3.35
2021/08/29 00:54:56.925 +02:00;KN11000003257;Purchase;C;71909.22
2021/08/29 00:54:56.925 +02:00;KN11000003258;Commission;C;10058.24
2021/08/29 00:54:56.925 +02:00;KN11000003259;Miscellaneous;D;39234.35
2021/08/29 00:54:56.925 +02:00;KN11000003260;Commission;C;857.0
2021/08/29 00:54:56.925 +02:00;KN11000003261;ATM;C;169315.6
2021/08/29 00:54:56.925 +02:00;KN11000003262;Transfer;C;21297.0
2021/08/29 00:54:56.925 +02:00;KN11000003263;Purchase;D;181526.26
2021/08/29 00:54:56.925 +02:00;KN11000003264;Commission;C;3.0
2021/08/29 00:54:56.925 +02:00;KN11000003265;IMPS;D;363055.51
2021/08/29 00:54:56.925 +02:00;KN11000003266;Interest;D;0.0
2021/08/29 00:54:56.925 +02:00;KN11000003267;RTGS;C;246.8
2021/08/29 00:54:56.925 +02:00;KN11000003268;Tax;D;30.85
2021/08/29 00:54:56.925 +02:00;KN11000003269;NEFT;D;30.85
2021/08/29 00:54:56.925 +02:00;KN11000003270;Cheque;D;46.28
2021/08/29 00:54:56.925 +02:00;KN11000003271;NEFT;C;54511.0
2021/08/29 00:54:56.925 +02:00;KN11000003272;Interest;D;9108.3
2021/08/29 00:54:56.925 +02:00;KN11000003273;RTGS;C;241238.72
2021/08/29 00:54:56.925 +02:00;KN11000003274;Debit Card;D;71695.06
2021/08/29 00:54:56.927 +02:00;KN11000003275;Tax;C;36227.0
2021/08/29 00:54:56.927 +02:00;KN11000003276;Debit Card;C;38.0
2021/08/29 00:54:56.927 +02:00;KN11000003277;Cheque;C;41.07
2021/08/29 00:54:56.927 +02:00;KN11000003278;Purchase;D;83797.08
2021/08/29 00:54:56.927 +02:00;KN11000003279;RTGS;C;139499.8
2021/08/29 00:54:56.927 +02:00;KN11000003280;IMPS;D;38386.75
2021/08/29 00:54:56.927 +02:00;KN11000003281;Debit Card;D;33588.4
2021/08/29 00:54:56.927 +02:00;KN11000003282;Interest;C;8715.3
2021/08/29 00:54:56.927 +02:00;KN11000003283;Cash;D;30479.27
2021/08/29 00:54:56.927 +02:00;KN11000003284;ATM;C;31518.0
2021/08/29 00:54:56.927 +02:00;KN11000003285;NEFT;C;3.0
2021/08/29 00:54:56.927 +02:00;KN11000003286;Tax;C;235.0
2021/08/29 00:54:56.927 +02:00;KN11000003287;RTGS;C;2616.9
2021/08/29 00:54:56.927 +02:00;KN11000003288;Cheque;C;5.67
2021/08/29 00:54:56.927 +02:00;KN11000003289;Cash;D;27525.94
2021/08/29 00:54:56.927 +02:00;KN11000003290;NEFT;C;4604.94
2021/08/29 00:54:56.927 +02:00;KN11000003291;Tax;C;16.7
2021/08/29 00:54:56.927 +02:00;KN11000003292;Reversal;D;56207.28
2021/08/29 00:54:56.927 +02:00;KN11000003293;Commission;C;276.1
2021/08/29 00:54:56.927 +02:00;KN11000003294;Reversal;D;18766.44
2021/08/29 00:54:56.927 +02:00;KN11000003295;Debit Card;C;345770.25
2021/08/29 00:54:56.927 +02:00;KN11000003296;Interest;D;70843.11
2021/08/29 00:54:56.927 +02:00;KN11000003297;Miscellaneous;C;16859.12
2021/08/29 00:54:56.927 +02:00;KN11000003298;Interest;D;441917.77
2021/08/29 00:54:56.927 +02:00;KN11000003299;Reversal;D;0.0
2021/08/29 00:54:56.927 +02:00;KN11000003300;Purchase;C;1131879.0
2021/08/29 00:54:56.927 +02:00;KN11000003301;Interest;C;2026.5
2021/08/29 00:54:56.927 +02:00;KN11000003302;Interest;C;262.0
2021/08/29 00:54:56.927 +02:00;KN11000003303;NEFT;C;510.4
2021/08/29 00:54:56.927 +02:00;KN11000003304;NEFT;D;567338.95
2021/08/29 00:54:56.927 +02:00;KN11000003305;Cash;C;35.81
2021/08/29 00:54:56.927 +02:00;KN11000003306;RTGS;C;46258.4
2021/08/29 00:54:56.927 +02:00;KN11000003307;Purchase;C;29.0
2021/08/29 00:54:56.927 +02:00;KN11000003308;Interest;C;154307.6
2021/08/29 00:54:56.927 +02:00;KN11000003309;RTGS;C;39.0
2021/08/29 00:54:56.927 +02:00;KN11000003310;ATM;D;96001.1
2021/08/29 00:54:56.927 +02:00;KN11000003311;Debit Card;D;224002.55
2021/08/29 00:54:56.927 +02:00;KN11000003312;Reversal;C;161693.0
2021/08/29 00:54:56.927 +02:00;KN11000003313;Commission;D;60969.81
2021/08/29 00:54:56.927 +02:00;KN11000003314;Transfer;D;182909.43
2021/08/29 00:54:56.927 +02:00;KN11000003315;Purchase;D;91454.72
2021/08/29 00:54:56.927 +02:00;KN11000003316;Cash;C;205738.4
2021/08/29 00:54:56.927 +02:00;KN11000003317;Tax;D;96020.51
2021/08/29 00:54:56.931 +02:00;KN11000003318;RTGS;D;96020.51
2021/08/29 00:54:56.933 +02:00;KN11000003319;ATM;D;72015.38
2021/08/29 00:54:56.934 +02:00;KN11000003320;Debit Card;D;108023.08
2021/08/29 00:54:56.934 +02:00;KN11000003321;Purchase;D;13502.89
2021/08/29 00:54:56.934 +02:00;KN11000003322;Debit Card;D;13502.89
2021/08/29 00:54:56.934 +02:00;KN11000003323;Reversal;D;9001.92
2021/08/29 00:54:56.934 +02:00;KN11000003324;Bill;D;10287.91
2021/08/29 00:54:56.934 +02:00;KN11000003325;ATM;D;6172.75
2021/08/29 00:54:56.934 +02:00;KN11000003326;Miscellaneous;D;5555.47
2021/08/29 00:54:56.934 +02:00;KN11000003327;ATM;D;4999.93
2021/08/29 00:54:56.934 +02:00;KN11000003328;Tax;D;4999.93
2021/08/29 00:54:56.934 +02:00;KN11000003329;Miscellaneous;D;6666.57
2021/08/29 00:54:56.934 +02:00;KN11000003330;Reversal;C;24939.34
2021/08/29 00:54:56.934 +02:00;KN11000003331;Reversal;D;58272.17
2021/08/29 00:54:56.934 +02:00;KN11000003332;Interest;C;21.0
2021/08/29 00:54:56.934 +02:00;KN11000003333;NEFT;D;2.1
2021/08/29 00:54:56.934 +02:00;KN11000003334;IMPS;C;179682.0
2021/08/29 00:54:56.934 +02:00;KN11000003335;Miscellaneous;D;19966.77
2021/08/29 00:54:56.934 +02:00;KN11000003336;Purchase;D;79867.07
2021/08/29 00:54:56.934 +02:00;KN11000003337;Reversal;C;2000101.8
2021/08/29 00:54:56.934 +02:00;KN11000003338;Bill;D;519992.22
2021/08/29 00:54:56.934 +02:00;KN11000003339;ATM;D;311995.33
2021/08/29 00:54:56.934 +02:00;KN11000003340;Cash;D;124798.13
2021/08/29 00:54:56.934 +02:00;KN11000003341;Debit Card;C;1.0
2021/08/29 00:54:56.934 +02:00;KN11000003342;RTGS;D;1123184.18
2021/08/29 00:54:56.935 +02:00;KN11000003343;Interest;C;9218.0
2021/08/29 00:54:56.935 +02:00;KN11000003344;Miscellaneous;C;6.0
2021/08/29 00:54:56.935 +02:00;KN11000003345;IMPS;C;256077.0
2021/08/29 00:54:56.935 +02:00;KN11000003346;Interest;C;84016.2
2021/08/29 00:54:56.935 +02:00;KN11000003347;Bill;C;30497.77
2021/08/29 00:54:56.935 +02:00;KN11000003348;Cash;C;1366827.0
2021/08/29 00:54:56.935 +02:00;KN11000003349;RTGS;D;291107.0
2021/08/29 00:54:56.935 +02:00;KN11000003350;Bill;C;2022.12
2021/08/29 00:54:56.935 +02:00;KN11000003351;Cheque;C;291.9
2021/08/29 00:54:56.935 +02:00;KN11000003352;IMPS;C;118726.75
2021/08/29 00:54:56.935 +02:00;KN11000003353;Bill;D;197071.97
2021/08/29 00:54:56.935 +02:00;KN11000003354;Debit Card;C;260178.94
2021/08/29 00:54:56.935 +02:00;KN11000003355;ATM;D;327936.54
2021/08/29 00:54:56.935 +02:00;KN11000003356;Reversal;D;163968.27
2021/08/29 00:54:56.935 +02:00;KN11000003357;NEFT;D;229555.58
2021/08/29 00:54:56.935 +02:00;KN11000003358;Cheque;D;91822.23
2021/08/29 00:54:56.935 +02:00;KN11000003359;RTGS;C;97531.3
2021/08/29 00:54:56.935 +02:00;KN11000003360;RTGS;C;284.0
2021/08/29 00:54:56.935 +02:00;KN11000003361;Debit Card;C;3490.0
2021/08/29 00:54:56.935 +02:00;KN11000003362;Reversal;C;418.1
2021/08/29 00:54:56.935 +02:00;KN11000003363;NEFT;C;67144.0
2021/08/29 00:54:56.935 +02:00;KN11000003364;Debit Card;C;31492.4
2021/08/29 00:54:56.935 +02:00;KN11000003365;Purchase;D;114084.43
2021/08/29 00:54:56.935 +02:00;KN11000003366;Bill;D;152112.58
2021/08/29 00:54:56.935 +02:00;KN11000003367;Cheque;C;293.7
2021/08/29 00:54:56.935 +02:00;KN11000003368;IMPS;C;27.4
2021/08/29 00:54:56.935 +02:00;KN11000003369;Interest;D;84542.67
2021/08/29 00:54:56.935 +02:00;KN11000003370;ATM;C;17153.0
2021/08/29 00:54:56.935 +02:00;KN11000003371;Cash;C;450.9
2021/08/29 00:54:56.935 +02:00;KN11000003372;Reversal;D;173486.31
2021/08/29 00:54:56.935 +02:00;KN11000003373;Tax;D;52045.89
2021/08/29 00:54:56.935 +02:00;KN11000003374;Debit Card;D;66916.15
2021/08/29 00:54:56.935 +02:00;KN11000003375;Transfer;D;100374.22
2021/08/29 00:54:56.935 +02:00;KN11000003376;Debit Card;D;37640.33
2021/08/29 00:54:56.935 +02:00;KN11000003377;Cash;D;32935.29
2021/08/29 00:54:56.935 +02:00;KN11000003378;Tax;D;230547.04
2021/08/29 00:54:56.935 +02:00;KN11000003379;Cash;C;40.38
2021/08/29 00:54:56.935 +02:00;KN11000003380;Miscellaneous;C;81952.0
2021/08/29 00:54:56.935 +02:00;KN11000003381;Cash;D;16398.48
2021/08/29 00:54:56.935 +02:00;KN11000003382;Interest;D;8199.24
2021/08/29 00:54:56.935 +02:00;KN11000003383;Tax;D;5739.47
2021/08/29 00:54:56.935 +02:00;KN11000003384;IMPS;D;10331.04
2021/08/29 00:54:56.935 +02:00;KN11000003385;Cash;C;372.0
2021/08/29 00:54:56.935 +02:00;KN11000003386;Debit Card;D;5212.02
2021/08/29 00:54:56.935 +02:00;KN11000003387;Cash;D;4053.79
2021/08/29 00:54:56.935 +02:00;KN11000003388;IMPS;D;10810.11
2021/08/29 00:54:56.935 +02:00;KN11000003389;Bill;C;127868.75
2021/08/29 00:54:56.935 +02:00;KN11000003390;Miscellaneous;C;27339.7
2021/08/29 00:54:56.936 +02:00;KN11000003391;Commission;C;50830.28
2021/08/29 00:54:56.936 +02:00;KN11000003392;Commission;D;37943.16
2021/08/29 00:54:56.936 +02:00;KN11000003393;NEFT;C;8096.0
2021/08/29 00:54:56.936 +02:00;KN11000003394;RTGS;C;32582.0
2021/08/29 00:54:56.936 +02:00;KN11000003395;Interest;D;46078.76
2021/08/29 00:54:56.936 +02:00;KN11000003396;RTGS;C;205.47
2021/08/29 00:54:56.936 +02:00;KN11000003397;IMPS;D;18452.05
2021/08/29 00:54:56.936 +02:00;KN11000003398;Cash;C;30463.0
2021/08/29 00:54:56.936 +02:00;KN11000003399;Cash;C;55.1
2021/08/29 00:54:56.936 +02:00;KN11000003400;IMPS;C;191791.2
2021/08/29 00:54:56.936 +02:00;KN11000003401;Interest;C;1762.7
2021/08/29 00:54:56.936 +02:00;KN11000003402;Debit Card;C;140595.44
2021/08/29 00:54:56.936 +02:00;KN11000003403;Reversal;C;1973.0
2021/08/29 00:54:56.936 +02:00;KN11000003404;Transfer;D;66588.61
2021/08/29 00:54:56.936 +02:00;KN11000003405;Transfer;C;665992.75
2021/08/29 00:54:56.936 +02:00;KN11000003406;Miscellaneous;C;108387.0
2021/08/29 00:54:56.936 +02:00;KN11000003407;Bill;D;620250.02
2021/08/29 00:54:56.936 +02:00;KN11000003408;NEFT;C;15581.75
2021/08/29 00:54:56.936 +02:00;KN11000003409;Commission;C;2001052.0
2021/08/29 00:54:56.936 +02:00;KN11000003410;Tax;C;761905.5
2021/08/29 00:54:56.936 +02:00;KN11000003411;Interest;C;37.8
2021/08/29 00:54:56.936 +02:00;KN11000003412;Tax;D;566471.18
2021/08/29 00:54:56.936 +02:00;KN11000003413;NEFT;D;314706.21
2021/08/29 00:54:56.936 +02:00;KN11000003414;Commission;D;279738.85
2021/08/29 00:54:56.936 +02:00;KN11000003415;Reversal;D;559477.71
2021/08/29 00:54:56.936 +02:00;KN11000003416;Cheque;D;209804.14
2021/08/29 00:54:56.936 +02:00;KN11000003417;Interest;C;9459.0
2021/08/29 00:54:56.936 +02:00;KN11000003418;Interest;D;184761.0
2021/08/29 00:54:56.936 +02:00;KN11000003419;IMPS;C;218344.91
2021/08/29 00:54:56.936 +02:00;KN11000003420;Interest;C;157.28
2021/08/29 00:54:56.936 +02:00;KN11000003421;Transfer;D;377957.29
2021/08/29 00:54:56.936 +02:00;KN11000003422;IMPS;D;377957.29
2021/08/29 00:54:56.936 +02:00;KN11000003423;Reversal;C;10.0
2021/08/29 00:54:56.936 +02:00;KN11000003424;Cash;C;5.7
2021/08/29 00:54:56.936 +02:00;KN11000003425;Cheque;C;235.2
2021/08/29 00:54:56.936 +02:00;KN11000003426;RTGS;C;22.6
2021/08/29 00:54:56.936 +02:00;KN11000003427;Transfer;C;239.84
2021/08/29 00:54:56.936 +02:00;KN11000003428;Cash;D;756427.93
2021/08/29 00:54:56.936 +02:00;KN11000003429;Cash;C;28565.42
2021/08/29 00:54:56.936 +02:00;KN11000003430;IMPS;D;4760.9
2021/08/29 00:54:56.936 +02:00;KN11000003431;Tax;C;1976.22
2021/08/29 00:54:56.936 +02:00;KN11000003432;IMPS;D;3222.59
2021/08/29 00:54:56.936 +02:00;KN11000003433;Purchase;C;85.0
2021/08/29 00:54:56.937 +02:00;KN11000003434;Debit Card;D;11321.58
2021/08/29 00:54:56.937 +02:00;KN11000003435;Cash;C;312.0
2021/08/29 00:54:56.937 +02:00;KN11000003436;Cash;C;2538.74
2021/08/29 00:54:56.937 +02:00;KN11000003437;Interest;C;24526.51
2021/08/29 00:54:56.937 +02:00;KN11000003438;Bill;D;38698.83
2021/08/29 00:54:56.937 +02:00;KN11000003439;IMPS;C;1777.17
2021/08/29 00:54:56.937 +02:00;KN11000003440;Cheque;C;42.4
2021/08/29 00:54:56.937 +02:00;KN11000003441;ATM;C;1459.85
2021/08/29 00:54:56.937 +02:00;KN11000003442;IMPS;D;364.38
2021/08/29 00:54:56.937 +02:00;KN11000003443;NEFT;C;1.74
2021/08/29 00:54:56.937 +02:00;KN11000003444;Purchase;D;2916.78
2021/08/29 00:54:56.937 +02:00;KN11000003445;Interest;C;1160294.75
2021/08/29 00:54:56.937 +02:00;KN11000003446;IMPS;C;1260868.0
2021/08/29 00:54:56.937 +02:00;KN11000003447;IMPS;C;843452.2
2021/08/29 00:54:56.937 +02:00;KN11000003448;Cheque;C;927.0
2021/08/29 00:54:56.937 +02:00;KN11000003449;NEFT;D;1088513.98
2021/08/29 00:54:56.937 +02:00;KN11000003450;Interest;C;2413.3
2021/08/29 00:54:56.937 +02:00;KN11000003451;Tax;C;27611.91
2021/08/29 00:54:56.937 +02:00;KN11000003452;Reversal;D;275881.65
2021/08/29 00:54:56.937 +02:00;KN11000003453;NEFT;D;965585.77
2021/08/29 00:54:56.937 +02:00;KN11000003454;Transfer;D;107287.31
2021/08/29 00:54:56.937 +02:00;KN11000003455;RTGS;C;0.19
2021/08/29 00:54:56.937 +02:00;KN11000003456;Debit Card;D;122614.09
2021/08/29 00:54:56.938 +02:00;KN11000003457;NEFT;C;7833.0
2021/08/29 00:54:56.938 +02:00;KN11000003458;Purchase;D;92939.69
2021/08/29 00:54:56.938 +02:00;KN11000003459;Miscellaneous;D;65057.79
2021/08/29 00:54:56.938 +02:00;KN11000003460;Commission;D;73190.01
2021/08/29 00:54:56.938 +02:00;KN11000003461;RTGS;C;16181.8
2021/08/29 00:54:56.938 +02:00;KN11000003462;ATM;D;528511.86
2021/08/29 00:54:56.938 +02:00;KN11000003463;Bill;C;11.9
2021/08/29 00:54:56.938 +02:00;KN11000003464;Debit Card;D;2.98
2021/08/29 00:54:56.938 +02:00;KN11000003465;Transfer;D;8.93
2021/08/29 00:54:56.938 +02:00;KN11000003466;Miscellaneous;C;507.3
2021/08/29 00:54:56.938 +02:00;KN11000003467;Tax;D;169.1
2021/08/29 00:54:56.938 +02:00;KN11000003468;Miscellaneous;D;37.58
2021/08/29 00:54:56.938 +02:00;KN11000003469;Tax;D;300.62
2021/08/29 00:54:56.938 +02:00;KN11000003470;Miscellaneous;C;1743.89
2021/08/29 00:54:56.938 +02:00;KN11000003471;Miscellaneous;C;53998.0
2021/08/29 00:54:56.938 +02:00;KN11000003472;IMPS;C;3.0
2021/08/29 00:54:56.938 +02:00;KN11000003473;Cash;C;358.9
2021/08/29 00:54:56.938 +02:00;KN11000003474;RTGS;C;3.0
2021/08/29 00:54:56.938 +02:00;KN11000003475;Interest;D;7013.35
2021/08/29 00:54:56.938 +02:00;KN11000003476;Debit Card;D;8182.24
2021/08/29 00:54:56.938 +02:00;KN11000003477;Bill;D;13637.07
2021/08/29 00:54:56.938 +02:00;KN11000003478;NEFT;D;3896.3
2021/08/29 00:54:56.938 +02:00;KN11000003479;Miscellaneous;C;59.45
2021/08/29 00:54:56.939 +02:00;KN11000003480;NEFT;D;3906.21
2021/08/29 00:54:56.939 +02:00;KN11000003481;Commission;C;1243.4
2021/08/29 00:54:56.939 +02:00;KN11000003482;Transfer;C;329720.0
2021/08/29 00:54:56.939 +02:00;KN11000003483;Debit Card;D;70098.89
2021/08/29 00:54:56.939 +02:00;KN11000003484;RTGS;C;71752.12
2021/08/29 00:54:56.939 +02:00;KN11000003485;Debit Card;C;48.86
2021/08/29 00:54:56.939 +02:00;KN11000003486;Tax;C;149822.31
2021/08/29 00:54:56.939 +02:00;KN11000003487;NEFT;C;4.26
2021/08/29 00:54:56.939 +02:00;KN11000003488;Bill;D;251011.57
2021/08/29 00:54:56.939 +02:00;KN11000003489;Tax;C;3.0
2021/08/29 00:54:56.939 +02:00;KN11000003490;RTGS;C;1593229.5
2021/08/29 00:54:56.939 +02:00;KN11000003491;ATM;C;2612.0
2021/08/29 00:54:56.939 +02:00;KN11000003492;IMPS;C;426.0
2021/08/29 00:54:56.939 +02:00;KN11000003493;IMPS;D;307880.34
2021/08/29 00:54:56.939 +02:00;KN11000003494;Commission;C;2.3
2021/08/29 00:54:56.939 +02:00;KN11000003495;Transfer;D;192425.5
2021/08/29 00:54:56.939 +02:00;KN11000003496;Cash;D;448992.84
2021/08/29 00:54:56.939 +02:00;KN11000003497;Commission;D;179597.14
2021/08/29 00:54:56.939 +02:00;KN11000003498;NEFT;D;71838.85
2021/08/29 00:54:56.939 +02:00;KN11000003499;Purchase;D;71838.85
2021/08/29 00:54:56.939 +02:00;KN11000003500;NEFT;C;8981.0
2021/08/29 00:54:56.939 +02:00;KN11000003501;Bill;C;58.0
2021/08/29 00:54:56.939 +02:00;KN11000003502;Bill;C;42436.0
2021/08/29 00:54:56.939 +02:00;KN11000003503;ATM;C;2613.76
2021/08/29 00:54:56.939 +02:00;KN11000003504;Commission;C;3.1
2021/08/29 00:54:56.939 +02:00;KN11000003505;ATM;D;78600.34
2021/08/29 00:54:56.939 +02:00;KN11000003506;Reversal;D;78600.34
2021/08/29 00:54:56.939 +02:00;KN11000003507;Miscellaneous;D;52400.22
2021/08/29 00:54:56.939 +02:00;KN11000003508;NEFT;C;29345.55
2021/08/29 00:54:56.939 +02:00;KN11000003509;Tax;C;413.29
2021/08/29 00:54:56.939 +02:00;KN11000003510;NEFT;D;56120.08
2021/08/29 00:54:56.939 +02:00;KN11000003511;IMPS;C;339.7
2021/08/29 00:54:56.939 +02:00;KN11000003512;NEFT;C;4.78
2021/08/29 00:54:56.939 +02:00;KN11000003513;Cheque;D;131061.68
2021/08/29 00:54:56.939 +02:00;KN11000003514;Cheque;D;131061.68
2021/08/29 00:54:56.939 +02:00;KN11000003515;Purchase;C;18200.0
2021/08/29 00:54:56.939 +02:00;KN11000003516;NEFT;D;49753.89
2021/08/29 00:54:56.939 +02:00;KN11000003517;NEFT;C;3.47
2021/08/29 00:54:56.939 +02:00;KN11000003518;Debit Card;D;0.0
2021/08/29 00:54:56.939 +02:00;KN11000003519;Debit Card;C;915154.0
2021/08/29 00:54:56.939 +02:00;KN11000003520;Tax;C;42340.0
2021/08/29 00:54:56.939 +02:00;KN11000003521;Transfer;D;176167.54
2021/08/29 00:54:56.939 +02:00;KN11000003522;Transfer;C;473.93
2021/08/29 00:54:56.939 +02:00;KN11000003523;Bill;C;3.0
2021/08/29 00:54:56.939 +02:00;KN11000003524;Interest;C;6.14
2021/08/29 00:54:56.940 +02:00;KN11000003525;Tax;D;110165.1
2021/08/29 00:54:56.940 +02:00;KN11000003526;Reversal;D;771155.69
2021/08/29 00:54:56.940 +02:00;KN11000003527;Purchase;C;3454.0
2021/08/29 00:54:56.940 +02:00;KN11000003528;Reversal;D;3454.0
2021/08/29 00:54:56.940 +02:00;KN11000003529;Interest;C;701.7
2021/08/29 00:54:56.940 +02:00;KN11000003530;Reversal;C;5.47
2021/08/29 00:54:56.940 +02:00;KN11000003531;Tax;D;101.02
2021/08/29 00:54:56.940 +02:00;KN11000003532;NEFT;C;1071365.0
2021/08/29 00:54:56.940 +02:00;KN11000003533;NEFT;D;535985.58
2021/08/29 00:54:56.940 +02:00;KN11000003534;RTGS;D;535985.57
2021/08/29 00:54:56.940 +02:00;KN11000003535;Commission;C;688.47
2021/08/29 00:54:56.940 +02:00;KN11000003536;Debit Card;C;110938.0
2021/08/29 00:54:56.940 +02:00;KN11000003537;NEFT;D;37208.82
2021/08/29 00:54:56.940 +02:00;KN11000003538;ATM;C;26.48
2021/08/29 00:54:56.940 +02:00;KN11000003539;Tax;C;74304.16
2021/08/29 00:54:56.940 +02:00;KN11000003540;Tax;D;18593.54
2021/08/29 00:54:56.940 +02:00;KN11000003541;Purchase;D;14461.64
2021/08/29 00:54:56.940 +02:00;KN11000003542;Cheque;C;3179.1
2021/08/29 00:54:56.940 +02:00;KN11000003543;NEFT;D;29718.05
2021/08/29 00:54:56.940 +02:00;KN11000003544;Miscellaneous;C;32413.09
2021/08/29 00:54:56.940 +02:00;KN11000003545;Reversal;D;13507.47
2021/08/29 00:54:56.940 +02:00;KN11000003546;Reversal;D;27014.95
2021/08/29 00:54:56.940 +02:00;KN11000003547;Bill;C;61109.0
2021/08/29 00:54:56.940 +02:00;KN11000003548;Cheque;C;113982.0
2021/08/29 00:54:56.940 +02:00;KN11000003549;Purchase;C;193086.6
2021/08/29 00:54:56.940 +02:00;KN11000003550;Cheque;D;449222.43
2021/08/29 00:54:56.940 +02:00;KN11000003551;Interest;C;1989.71
2021/08/29 00:54:56.940 +02:00;KN11000003552;Cheque;D;198.97
2021/08/29 00:54:56.940 +02:00;KN11000003553;Cheque;C;126449.0
2021/08/29 00:54:56.940 +02:00;KN11000003554;Reversal;D;12823.97
2021/08/29 00:54:56.940 +02:00;KN11000003555;Commission;D;14426.97
2021/08/29 00:54:56.940 +02:00;KN11000003556;Commission;C;143.0
2021/08/29 00:54:56.940 +02:00;KN11000003557;IMPS;D;11236.87
2021/08/29 00:54:56.940 +02:00;KN11000003558;Debit Card;C;60.29
2021/08/29 00:54:56.940 +02:00;KN11000003559;Cheque;C;9707.0
2021/08/29 00:54:56.940 +02:00;KN11000003560;Cash;C;22607.0
2021/08/29 00:54:56.940 +02:00;KN11000003561;Purchase;D;13585.47
2021/08/29 00:54:56.940 +02:00;KN11000003562;Purchase;C;260618.44
2021/08/29 00:54:56.940 +02:00;KN11000003563;Commission;D;92325.55
2021/08/29 00:54:56.940 +02:00;KN11000003564;Purchase;D;69244.16
2021/08/29 00:54:56.940 +02:00;KN11000003565;IMPS;D;41546.5
2021/08/29 00:54:56.940 +02:00;KN11000003566;ATM;C;1770190.0
2021/08/29 00:54:56.940 +02:00;KN11000003567;Purchase;C;473.0
2021/08/29 00:54:56.940 +02:00;KN11000003568;ATM;C;7.0
2021/08/29 00:54:56.941 +02:00;KN11000003569;Cash;C;29136.3
2021/08/29 00:54:56.941 +02:00;KN11000003570;IMPS;C;109853.0
2021/08/29 00:54:56.941 +02:00;KN11000003571;Purchase;C;1818521.0
2021/08/29 00:54:56.941 +02:00;KN11000003572;Cheque;C;3894.0
2021/08/29 00:54:56.941 +02:00;KN11000003573;Debit Card;D;1299420.09
2021/08/29 00:54:56.941 +02:00;KN11000003574;RTGS;C;22.36
2021/08/29 00:54:56.941 +02:00;KN11000003575;Purchase;C;3100.6
2021/08/29 00:54:56.941 +02:00;KN11000003576;Transfer;D;433660.53
2021/08/29 00:54:56.941 +02:00;KN11000003577;Reversal;D;240922.51
2021/08/29 00:54:56.941 +02:00;KN11000003578;Debit Card;D;385476.02
2021/08/29 00:54:56.941 +02:00;KN11000003579;Cheque;D;513968.03
2021/08/29 00:54:56.941 +02:00;KN11000003580;Purchase;D;146848.01
2021/08/29 00:54:56.941 +02:00;KN11000003581;Tax;D;97898.67
2021/08/29 00:54:56.941 +02:00;KN11000003582;NEFT;C;10275.91
2021/08/29 00:54:56.941 +02:00;KN11000003583;Commission;C;220.5
2021/08/29 00:54:56.941 +02:00;KN11000003584;RTGS;C;178914.0
2021/08/29 00:54:56.941 +02:00;KN11000003585;RTGS;C;129.0
2021/08/29 00:54:56.941 +02:00;KN11000003586;Reversal;D;138961.26
2021/08/29 00:54:56.941 +02:00;KN11000003587;Bill;C;351.34
2021/08/29 00:54:56.941 +02:00;KN11000003588;NEFT;C;34751.88
2021/08/29 00:54:56.941 +02:00;KN11000003589;Transfer;D;144811.79
2021/08/29 00:54:56.941 +02:00;KN11000003590;IMPS;C;431.1
2021/08/29 00:54:56.941 +02:00;KN11000003591;NEFT;C;7.0
2021/08/29 00:54:56.941 +02:00;KN11000003592;Tax;C;1718922.0
2021/08/29 00:54:56.941 +02:00;KN11000003593;Miscellaneous;C;144.9
2021/08/29 00:54:56.941 +02:00;KN11000003594;Transfer;C;5.0
2021/08/29 00:54:56.941 +02:00;KN11000003595;Commission;C;209665.0
2021/08/29 00:54:56.941 +02:00;KN11000003596;Miscellaneous;D;442205.66
2021/08/29 00:54:56.941 +02:00;KN11000003597;Bill;C;20728.39
2021/08/29 00:54:56.941 +02:00;KN11000003598;Bill;D;743918.9
2021/08/29 00:54:56.941 +02:00;KN11000003599;ATM;D;1487837.79
2021/08/29 00:54:56.941 +02:00;KN11000003600;Interest;C;2450.0
2021/08/29 00:54:56.941 +02:00;KN11000003601;IMPS;C;2061.6
2021/08/29 00:54:56.941 +02:00;KN11000003602;Miscellaneous;D;902.32
2021/08/29 00:54:56.941 +02:00;KN11000003603;RTGS;C;660785.25
2021/08/29 00:54:56.941 +02:00;KN11000003604;NEFT;C;692.96
2021/08/29 00:54:56.943 +02:00;KN11000003605;Cheque;C;1224926.8
2021/08/29 00:54:56.943 +02:00;KN11000003606;Debit Card;C;16.87
2021/08/29 00:54:56.943 +02:00;KN11000003607;Miscellaneous;C;4.93
2021/08/29 00:54:56.943 +02:00;KN11000003608;Debit Card;D;189003.61
2021/08/29 00:54:56.943 +02:00;KN11000003609;Reversal;D;189003.61
2021/08/29 00:54:56.943 +02:00;KN11000003610;RTGS;C;17.6
2021/08/29 00:54:56.943 +02:00;KN11000003611;Tax;D;504015.49
2021/08/29 00:54:56.943 +02:00;KN11000003612;Purchase;D;168005.16
